10700;#doc=Derevnya.2.txt;;;;;;;;;;;;;;;
11254;22;два;ƒ¬ј;NUM nom m inan;;;а;в;д;;;;NUM;ƒ¬ј;NUM acc m inan;
11255;23;дерева;ƒ≈–≈¬ќ;S n inan adnum sg;;;а;в;е;р;е;д;S;ƒ≈–≈¬ќ;S n inan gen sg;
11256;24;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11257;25;соответственно;—ќќ“¬≈“—“¬≈ЌЌќ;ADV -;;;о;н;н;е;в;т;ADV;—ќќ“¬≈“—“¬≈ЌЌќ;ADV -;
11258;26;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11259;27;нужно;Ќ”∆Ќќ;ADV -;;;о;н;ж;у;н;;ADV;Ќ”∆Ќќ;ADV -;
11260;28;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11261;29;ну;Ќ”;PART;;;у;н;;;;;PART;Ќ”;PART;
11262;30;нужно;Ќ”∆Ќќ;ADV -;;;о;н;ж;у;н;;ADV;Ќ”∆Ќќ;ADV -;
11263;31;было;Ѕџ“№;V ipf praet sg indic n -;;;о;л;ы;б;;;V;Ѕџ“№;V ipf praet sg indic n -;
11264;32;просто;ѕ–ќ—“ќ;PART;;;о;т;с;о;р;п;ADV;ѕ–ќ—“ќ;ADV -;
11265;33;забивать;«јЅ»¬ј“№;V ipf - - inf - -;;;ь;т;а;в;и;б;V;«јЅ»¬ј“№;V ipf - - inf - -;
11266;34;меж;ћ≈∆;PR;;;ж;е;м;;;;PR;ћ≈∆;PR;
11267;35;двух;ƒ¬ј;NUM loc - -;;;х;у;в;д;;;NUM;ƒ¬ј;NUM loc - -;
11268;36;этих;Ё“ќ“;A - loc pl plen - -;;;х;и;т;э;;;A;Ё“ќ“;A - gen pl plen - -;
11269;37;деревьев;ƒ≈–≈¬ќ;S n inan loc pl;;;в;е;ь;в;е;р;S;ƒ≈–≈¬ќ;S n inan gen pl;
11270;38;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11271;39;с;—;PR;;;с;;;;;;PR;—;PR;
11272;40;навеса;Ќј¬≈—;S m inan gen sg;;;а;с;е;в;а;н;S;Ќј¬≈—;S m inan gen sg;
11273;41;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11274;42;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11275;43;»;»;CONJ;;;и;;;;;;CONJ;»;CONJ;
11276;44;суть;—”“№;S f inan nom sg;;;ь;т;у;с;;;S;—”“№;S f inan nom sg;
11277;45;заключалась;«ј Ћё„ј“№—я;V ipf praet sg indic med f -;;;ь;с;а;л;а;ч;V;«ј Ћё„ј“№—я;V ipf praet sg indic f -;
11278;46;в;¬;PR;;;в;;;;;;PR;¬;PR;
11279;47;том;“ќ;S n - loc sg;;;м;о;т;;;;S;“ќ;S n - loc sg;
11280;48;что;„“ќ;CONJ;;;о;т;ч;;;;CONJ;„“ќ;CONJ;
11281;49;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11282;50;если;≈—Ћ»;CONJ;;;и;л;с;е;;;CONJ;≈—Ћ»;CONJ;
11283;51;кто; “ќ;S m - nom sg;;;о;т;к;;;;S; “ќ;S m - nom sg;
11284;52;первый;ѕ≈–¬џ…;A - nom sg plen m -;;;й;ы;в;р;е;п;A;ѕ≈–¬џ…;A - nom sg plen m -;
11285;53;з...;«јЅ»“№;V pf praet sg indic m -;;;;;;з;;;S;«...;S m inan nonflex nonflex;
11286;54;пропустил;ѕ–ќѕ”—“»“№;V pf praet sg indic m -;;;л;и;т;с;у;п;V;ѕ–ќѕ”—“»“№;V pf praet sg indic m -;
11287;55;определЄнное;ќѕ–≈ƒ≈Ћ≈ЌЌџ…;A - acc sg plen n inan;;;е;о;н;н;Є;л;A;ќѕ–≈ƒ≈Ћ≈ЌЌџ…;A - acc sg plen n inan;
11288;56;количество; ќЋ»„≈—“¬ќ;S n inan acc sg;;;о;в;т;с;е;ч;S; ќЋ»„≈—“¬ќ;S n inan acc sg;
11289;57;голов;√ќЋ;S m inan gen pl;;;в;о;л;о;г;;S;√ќЋќ¬ј;S f inan gen pl;
11290;58;тот;“ќ“;A - nom sg plen m -;;;т;о;т;;;;A;“ќ“;A - nom sg plen m -;
11291;59;встаЄт;¬—“ј¬ј“№;V ipf praes sg indic - 3p;;;т;Є;а;т;с;в;V;¬—“ј¬ј“№;V ipf praes sg indic - 3p;
11292;60;так;“ј ;PARENTH слитно;;;к;а;т;;;;ADV;“ј ;ADV -;
11293;61;сказать;— ј«ј“№;PARENTH;;;ь;т;а;з;а;к;V;— ј«ј“№;V pf - - inf - -;
11294;62;на;Ќј;PR;;;а;н;;;;;PR;Ќј;PR;
11295;63;жопу;∆ќѕј;S f inan acc sg;;;у;п;о;ж;;;S;∆ќѕј;S f inan acc sg;
11296;64;как; ј ;CONJ;;;к;а;к;;;;CONJ; ј ;CONJ;
11297;65;это;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg;
11298;66;называетс€;Ќј«џ¬ј“№—я;V ipf praes sg indic med - 3p;;;€;с;т;е;а;в;V;Ќј«џ¬ј“№—я;V ipf praes sg indic - 3p;
11299;67;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11300;68;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11301;69;Ќу;Ќ”;PART;;;у;н;;;;;PART;Ќ”;PART;
11302;70;то есть;то есть;PART;;;ь;т;с;е; ;о;-;то есть;-;
11303;71;он;ќЌ;SPRO sg 3p m nom;;;н;о;;;;;SPRO;ќЌ;SPRO sg 3p m nom;
11304;72;просто;ѕ–ќ—“ќ;PART;;;о;т;с;о;р;п;PART;ѕ–ќ—“ќ;PART;
11305;73;встаЄт;¬—“ј¬ј“№;V ipf praes sg indic - 3p;;;т;Є;а;т;с;в;V;¬—“ј¬ј“№;V ipf praes sg indic - 3p;
11306;74;в;¬;PR;;;в;;;;;;PR;¬;PR;
11307;75;ворота;¬ќ–ќ“ј;S - inan acc pl;;;а;т;о;р;о;в;S;¬ќ–ќ“ј;S - inan acc pl;
11308;76;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11309;77;нагибаетс€;Ќј√»Ѕј“№—я;V ipf praes sg indic med - 3p;;;€;с;т;е;а;б;V;Ќј√»Ѕј“№—я;V ipf praes sg indic - 3p;
11310;78;задом;«јƒ;S m inan ins sg;;;м;о;д;а;з;;S;«јƒ;S m inan ins sg;
11311;79;ко; ќ;PR;;;о;к;;;;;PR; ќ;PR;
11312;80;всем;¬—≈;S n - loc sg;;;м;е;с;в;;;S;¬—≈;S n - loc sg;
11313;81;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ;
11314;82;ему;ќЌ;SPRO sg 3p m dat;;;у;м;е;;;;SPRO;ќЌ;SPRO sg 3p m dat;
11315;83;бьют;Ѕ»“№;V ipf praes pl indic - 3p;;;т;ю;ь;б;;;V;Ѕ»“№;V ipf praes pl indic - 3p;
11316;84;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11317;85;м€чом;ћя„;S m inan ins sg;;;м;о;ч;€;м;;S;ћя„;S m inan ins sg;
11318;86;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11319;87;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11320;88;¬от;¬ќ“;PART;;;т;о;в;;;;PART;¬ќ“;PART;
11321;89;то есть;то есть;PARENTH;;;ь;т;с;е; ;о;-;то есть;-;
11322;90;отлично;ќ“Ћ»„Ќќ;ADV -;;;о;н;ч;и;л;т;ADV;ќ“Ћ»„Ќќ;ADV -;
11323;91;проводили;ѕ–ќ¬ќƒ»“№;V ipf praet pl indic - -;;;и;л;и;д;о;в;V;ѕ–ќ¬ќƒ»“№;V ipf praet pl indic - -;
11324;92;врем€;¬–≈ћя;S n inan acc sg;;;€;м;е;р;в;;S;¬–≈ћя;S n inan acc sg;
11325;93;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11326;94;ещЄ;≈ў≈;ADV -;;;Є;щ;е;;;;ADV;≈ў≈;ADV -;
11327;95;купались; ”ѕј“№—я;V ipf praet pl indic med - -;;;ь;с;и;л;а;п;V; ”ѕј“№—я;V ipf praet pl indic - -;
11328;96;да;ƒј;PART;;;а;д;;;;;CONJ;ƒј;CONJ;
11329;97;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11330;98;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11331;99;“ам;“јћ;ADV -;;;м;а;т;;;;ADV;“јћ;ADV -;
11332;100;были...;Ѕџ“№...;V ipf praet pl indic - -;;;;;;и;л;ы;V;Ѕџ“№...;V ipf praet pl indic - -;
11333;101;была;Ѕџ“№;V ipf praet sg indic f -;;;а;л;ы;б;;;V;Ѕџ“№;V ipf praet sg indic f -;
11334;102;отлична€;ќ“Ћ»„Ќџ…;A - nom sg plen f -;;;€;а;н;ч;и;л;A;ќ“Ћ»„Ќџ…;A - nom sg plen f -;
11335;103;река;–≈ ј;S f inan nom sg;;;а;к;е;р;;;S;–≈ ј;S f inan nom sg;
11336;104;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11337;105;как раз;как раз;PART;;;з;а;р; ;к;а;-;как раз;-;
11338;106;тот;“ќ“;A - nom sg plen m -;;;т;о;т;;;;A;“ќ“;A - nom sg plen m -;
11339;107;самый;—јћџ…;A - nom sg plen m -;;;й;ы;м;а;с;;A;—јћџ…;A - nom sg plen m -;
11340;108;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;
11341;109;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;
11342;110;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;
11343;111;noindex;NOINDEX;NONLEX;;;;;;;;;NONLEX;NOINDEX;NONLEX;
11344;112;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;
11345;113;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;
11346;114;";";";";SENT;;;;;;;;;SENT;";";SENT;
11347;;;;;;;;;;;;;;;;
11348;1;[;[;PUNC;;;;;;;;;PUNC;[;PUNC;
11349;2;нрзб;Ќ–«Ѕ;NONLEX;;;б;з;р;н;;;NONLEX;Ќ–«Ѕ;NONLEX;
11350;3;];];PUNC;;;;;;;;;PUNC;];PUNC;
11351;4;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;
11352;5;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;
11353;6;";";";";SENT;;;;;;;;;SENT;";";SENT;
11354;;;;;;;;;;;;;;;;
11355;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11356;2;noindex;NOINDEX;NONLEX;;;;;;;;;NONLEX;NOINDEX;NONLEX;
11357;3;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;
11358;4;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;
11359;5;";";";";SENT;;;;;;;;;SENT;";";SENT;
11360;;;;;;;;;;;;;;;;
11361;1;„то;„“ќ;CONJ;;;о;т;ч;;;;CONJ;„“ќ;CONJ;
11362;2;там;“јћ;ADV -;;;м;а;т;;;;ADV;“јћ;ADV -;
11363;3;было;Ѕџ“№;V ipf praet sg indic n -;;;о;л;ы;б;;;V;Ѕџ“№;V ipf praet sg indic n -;
11364;4;?;?;SENT;;;;;;;;;SENT;?;SENT;
11365;;;;;;;;;;;;;;;;
11366;1;“ам;“јћ;ADV -;;;м;а;т;;;;ADV;“јћ;ADV -;
11367;2;лично;Ћ»„Ќќ;PART;;;о;н;ч;и;л;;ADV;Ћ»„Ќќ;ADV -;
11368;3;вот;¬ќ“;PART;;;т;о;в;;;;PART;¬ќ“;PART;
11369;4;у;”;PR;;;у;;;;;;PR;”;PR;
11370;5;ме...;ћ≈Ќя;SPRO sg 1p - gen;;;;;;е;м;;INTJ;ћ≈...;INTJ;
11371;6;нас;ћџ;SPRO pl 1p - gen;;;с;а;н;;;;SPRO;ћџ;SPRO pl 1p - loc;
11372;7;где;√ƒ≈;ADV -;;;е;д;г;;;;ADV;√ƒ≈;ADV -;
11373;8;был;Ѕџ“№;V ipf praet sg indic m -;;;л;ы;б;;;;V;Ѕџ“№;V ipf praet sg indic m -;
11374;9;выход;¬џ’ќƒ;S m inan nom sg;;;д;о;х;ы;в;;S;¬џ’ќƒ;S m inan nom sg;
11375;10;там;“јћ;ADV -;;;м;а;т;;;;ADV;“јћ;ADV -;
11376;11;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11377;12;были;Ѕџ“№;V ipf praet pl indic - -;;;и;л;ы;б;;;V;Ѕџ“№;V ipf praet pl indic - -;
11378;13;камни; јћ≈Ќ№;S m inan nom pl;;;и;н;м;а;к;;S; јћ≈Ќ№;S m inan nom pl;
11379;14;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11380;15;ну;Ќ”;PART;;;у;н;;;;;PART;Ќ”;PART;
11381;16;то есть;то есть;PARENTH;;;ь;т;с;е; ;о;-;то есть;-;
11382;17;там;“јћ;ADV -;;;м;а;т;;;;ADV;“јћ;ADV -;
11383;18;была;Ѕџ“№;V ipf praet sg indic f -;;;а;л;ы;б;;;V;Ѕџ“№;V ipf praet sg indic f -;
11384;19;мель;ћ≈Ћ№;S f inan nom sg;;;ь;л;е;м;;;S;ћ≈Ћ№;S f inan acc sg;
11385;20;такие;“ј ќ…;A - nom pl plen - -;;;е;и;к;а;т;;A;“ј ќ…;A - nom pl plen - -;
11386;21;пороги;ѕќ–ќ√;S m inan nom pl;;;и;г;о;р;о;п;S;ѕќ–ќ√;S m inan nom pl;
11387;22;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11388;23;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ;
11389;24;можно;ћќ∆Ќќ;ADV -;;;о;н;ж;о;м;;ADV;ћќ∆Ќќ;ADV -;
11390;25;было;Ѕџ“№;V ipf praet sg indic n -;;;о;л;ы;б;;;V;Ѕџ“№;V ipf praet sg indic n -;
11391;26;а;ј;CONJ;;;а;;;;;;CONJ;ј;CONJ;
11392;27;-;-;PUNC;;;;;;;;;PUNC;-;PUNC;
11393;28;ходить;’ќƒ»“№;V ipf - - inf - -;;;ь;т;и;д;о;х;V;’ќƒ»“№;V ipf - - inf - -;
11394;29;по;ѕќ;PR;;;о;п;;;;;PR;ѕќ;PR;
11395;30;порогам;ѕќ–ќ√;S m inan dat pl;;;м;а;г;о;р;о;S;ѕќ–ќ√;S m inan dat pl;
11396;31;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11397;32;там;“јћ;ADV -;;;м;а;т;;;;ADV;“јћ;ADV -;
11398;33;в;¬ ќ—Ќќ¬Ќќћ;ADV слитно ;;;в;;;;;;PR;¬;PR;
11399;34;основном;¬ ќ—Ќќ¬Ќќћ;ADV;;;м;о;н;в;о;н;A;ќ—Ќќ¬Ќќ…;A - loc sg plen n -;
11400;35;рыбаки;–џЅј ;S m anim nom pl;;;и;к;а;б;ы;р;S;–џЅј ;S m anim nom pl;
11401;36;всегда;¬—≈√ƒј;ADV -;;;а;д;г;е;с;в;ADV;¬—≈√ƒј;ADV -;
11402;37;рыбу;–џЅј;S f anim acc sg;;;у;б;ы;р;;;S;–џЅј;S f anim acc sg;
11403;38;ловили;Ћќ¬»“№;V ipf praet pl indic - -;;;и;л;и;в;о;л;V;Ћќ¬»“№;V ipf praet pl indic - -;
11404;39;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ;
11405;40;там;“јћ;ADV -;;;м;а;т;;;;ADV;“јћ;ADV -;
11406;41;сложно;—Ћќ∆Ќќ;ADV -;;;о;н;ж;о;л;с;ADV;—Ћќ∆Ќќ;ADV -;
11407;42;было;Ѕџ“№;V ipf praet sg indic n -;;;о;л;ы;б;;;V;Ѕџ“№;V ipf praet sg indic n -;
11408;43;сто€ть;—“ќя“№;V ipf - - inf - -;;;ь;т;€;о;т;с;V;—“ќя“№;V ipf - - inf - -;
11409;44;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11410;45;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11411;46;“о есть;“о есть;PARENTH;;;ь;т;с;е; ;о;-;“о есть;-;
11412;47;,;,;PUNC;;;;;;;;;PUNC;,;PUNC;
11413;48;если...;≈—Ћ»...;CONJ;;;;;;и;л;с;CONJ;≈—Ћ»...;CONJ;
11414;49;если;≈—Ћ»;CONJ;;;и;л;с;е;;;CONJ;≈—Ћ»;CONJ;
11415;50;ты;“џ;SPRO sg 2p - nom;;;ы;т;;;;;SPRO;“џ;SPRO sg 2p - nom;
11416;51;оказывалс€;ќ ј«џ¬ј“№—я;V ipf praet sg indic med m -;;;€;с;л;а;в;ы;V;ќ ј«џ¬ј“№—я;V ipf praet sg indic m -;
11417;52;недостаточно;Ќ≈ƒќ—“ј“ќ„Ќќ;ADV -;;;о;н;ч;о;т;а;ADV;Ќ≈ƒќ—“ј“ќ„Ќќ;ADV -;
11418;53;сильным;—»Ћ№Ќџ…;A - ins sg plen n -;;;м;ы;н;ь;л;и;A;—»Ћ№Ќџ…;A - ins sg plen n -;
11419;54;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11420;55;теб€;“џ;SPRO sg 2p - acc;;;€;б;е;т;;;SPRO;“џ;SPRO sg 2p - acc;
11421;56;могло;ћќ„№;V ipf praet sg indic n -;;;о;л;г;о;м;;V;ћќ„№;V ipf praet sg indic n -;
11422;57;просто;ѕ–ќ—“ќ;PART;;;о;т;с;о;р;п;PART;ѕ–ќ—“ќ;PART;
11423;58;снести;—Ќ≈—“»;V pf - - inf - -;;;и;т;с;е;н;с;V;—Ќ≈—“»;V pf - - inf - -;
11424;59;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ;
11425;60;отнести;ќ“Ќ≈—“»;V pf - - inf - -;;;и;т;с;е;н;т;V;ќ“Ќ≈—“»;V pf - - inf - -;
11426;61;на;Ќј;PR;;;а;н;;;;;PR;Ќј;PR;
11427;62;острые;ќ—“–џ…;A - acc pl plen - inan;;;е;ы;р;т;с;о;A;ќ—“–џ…;A - acc pl plen - inan;
11428;63;камни; јћ≈Ќ№;S m inan acc pl;;;и;н;м;а;к;;S; јћ≈Ќ№;S m inan acc pl;
11429;64;.;.;SENT;;;;;;;;;SENT;.;SENT;
11430;;;;;;;;;;;;;;;;
11431;1;¬от..;¬ќ“..;PART;;;;;т;о;в;;PART;¬ќ“..;PART;
11432;2;ещЄ;≈ў≈;ADV -;;;Є;щ;е;;;;ADV;≈ў≈;ADV -;
11433;3;там;“јћ;ADV -;;;м;а;т;;;;ADV;“јћ;ADV -;
11434;4;были;Ѕџ“№;V ipf praet pl indic - -;;;и;л;ы;б;;;V;Ѕџ“№;V ipf praet pl indic - -;
11435;5;просто;ѕ–ќ—“ќ;PART;;;о;т;с;о;р;п;PART;ѕ–ќ—“ќ;PART;
11436;6;камни; јћ≈Ќ№;S m inan nom pl;;;и;н;м;а;к;;S; јћ≈Ќ№;S m inan nom pl;
11437;7;которые; ќ“ќ–џ…;A - nom pl plen - -;;;е;ы;р;о;т;о;A; ќ“ќ–џ…;A - nom pl plen - -;
11438;8;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11439;9;один;ќƒ»Ќ;A - nom sg plen m -;;;н;и;д;о;;;A;ќƒ»Ќ;A - nom sg plen m -;
11440;10;за;«ј;PR;;;а;з;;;;;PR;«ј;PR;
11441;11;другим;ƒ–”√ќ…;A - dat pl plen - -;;;м;и;г;у;р;д;A;ƒ–”√ќ…;A - dat pl plen - -;
11442;12;вот;¬ќ“;PART;;;т;о;в;;;;PART;¬ќ“;PART;
11443;13;так;“ј ;ADV -;;;к;а;т;;;;ADV;“ј ;ADV -;
11444;14;вот;¬ќ“;PART;;;т;о;в;;;;PART;¬ќ“;PART;
11445;15;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11446;16;вели;¬≈—“»;V ipf praet pl indic - -;;;и;л;е;в;;;V;¬≈—“»;V ipf praet pl indic - -;
11447;17;к; ;PR;;;к;;;;;;PR; ;PR;
11448;18;большей;ЅќЋ№Ў»…;A - loc sg plen f -;;;й;е;ш;ь;л;о;A;ЅќЋ№Ў»…;A - loc sg plen f -;
11449;19;глубине;√Ћ”Ѕ»Ќј;S f inan loc sg;;;е;н;и;б;у;л;S;√Ћ”Ѕ»Ќј;S f inan loc sg;
11450;20;с;—;PR;;;с;;;;;;PR;—;PR;
11451;21;этого...;Ё“ќ...;S m inan gen sg;;;;;;о;г;о;S;Ё“ќ...;S m inan gen sg;
11452;22;с;—;PR;;;с;;;;;;PR;—;PR;
11453;23;этой;Ё“ќ“;A - gen sg plen f -;;;й;о;т;э;;;A;Ё“ќ“;A - gen sg plen f -;
11454;24;мел»;ћ≈Ћ№;S f inan loc sg anom;;;и;л;е;м;;;S;ћ≈Ћ№;S f inan loc sg;
11455;25;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11456;26;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ;
11457;27;вот;¬ќ“;PART;;;т;о;в;;;;PART;¬ќ“;PART;
11458;28;ты;“џ;SPRO sg 2p - nom;;;ы;т;;;;;SPRO;“џ;SPRO sg 2p - nom;
11459;29;попадал;ѕќѕјƒј“№;V ipf praet sg indic m -;;;л;а;д;а;п;о;V;ѕќѕјƒј“№;V ipf praet sg indic m -;
11460;30;там;“јћ;ADV -;;;м;а;т;;;;ADV;“јћ;ADV -;
11461;31;на;Ќј;PR;;;а;н;;;;;PR;Ќј;PR;
11462;32;глубину;√Ћ”Ѕ»Ќј;S f inan acc sg;;;у;н;и;б;у;л;S;√Ћ”Ѕ»Ќј;S f inan acc sg;
11463;33;два;ƒ¬ј;NUM acc m inan;;;а;в;д;;;;NUM;ƒ¬ј;NUM acc m inan;
11464;34;метра;ћ≈“–;S m inan adnum sg;;;а;р;т;е;м;;S;ћ≈“–;S m inan gen sg;
11465;35;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11466;36;три;“–»;NUM nom - -;;;и;р;т;;;;NUM;“–»;NUM nom - -;
11467;37;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11468;38;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11469;39; огда; ќ√ƒј;CONJ;;;а;д;г;о;к;;CONJ; ќ√ƒј;CONJ;
11470;40;ты;“џ;SPRO sg 2p - nom;;;ы;т;;;;;SPRO;“џ;SPRO sg 2p - nom;
11471;41;маленький;ћјЋ≈Ќ№ »…;A - nom sg plen m -;;;й;и;к;ь;н;е;A;ћјЋ≈Ќ№ »…;A - nom sg plen m -;
11472;42;мальчик;ћјЋ№„» ;S m anim nom sg;;;к;и;ч;ь;л;а;S;ћјЋ№„» ;S m anim nom sg;
11473;43;тебе;“џ;SPRO sg 2p - dat;;;е;б;е;т;;;SPRO;“џ;SPRO sg 2p - loc;
11474;44;это;Ё“ќ;S n - nom sg;;;о;т;э;;;;S;Ё“ќ;S n - nom sg;
11475;45;кажетс€; ј«ј“№—я;V ipf praes sg indic med - 3p;;;€;с;т;е;ж;а;V; ј«ј“№—я;V ipf praes sg indic - 3p;
11476;46;очень;ќ„≈Ќ№;ADV -;;;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -;
11477;47;высоким...;¬џ—ќ »…...;A - ins pl plen - -;;;;;;м;и;к;A;¬џ—ќ »…...;A - dat pl plen - -;
11478;48;очень;ќ„≈Ќ№;ADV -;;;ь;н;е;ч;о;;ADV;ќ„≈Ќ№;ADV -;
11479;49;глубоким;√Ћ”Ѕќ »…;A - ins sg plen n -;;;м;и;к;о;б;у;A;√Ћ”Ѕќ »…;A - ins sg plen n -;
11480;50;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11481;51;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11482;52;Ќу;Ќ”;PART;;;у;н;;;;;PART;Ќ”;PART;
11483;53;ты;“џ;SPRO sg 2p - nom;;;ы;т;;;;;SPRO;“џ;SPRO sg 2p - nom;
11484;54;ползЄшь;ѕќЋ«“»;V ipf praes sg indic - 2p;;;ь;ш;Є;з;л;о;V;ѕќЋ«“»;V ipf praes sg indic - 2p;
11485;55;по;ѕќ;PR;;;о;п;;;;;PR;ѕќ;PR;
11486;56;этим;Ё“ќ“;A - dat pl plen - -;;;м;и;т;э;;;A;Ё“ќ“;A - dat pl plen - -;
11487;57;камн€м; јћ≈Ќ№;S m inan dat pl;;;м;€;н;м;а;к;S; јћ≈Ќ№;S m inan dat pl;
11488;58;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11489;59;и;»;CONJ;;;и;;;;;;CONJ;»;CONJ;
11490;60;просто;ѕ–ќ—“ќ;ADV -;;;о;т;с;о;р;п;ADV;ѕ–ќ—“ќ;ADV -;
11491;61;прыгаешь;ѕ–џ√ј“№;V ipf praes sg indic - 2p;;;ь;ш;е;а;г;ы;V;ѕ–џ√ј“№;V ipf praes sg indic - 2p;
11492;62;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11493;63;купаешьс€; ”ѕј“№—я;V ipf praes sg indic med - 2p;;;€;с;ь;ш;е;а;V; ”ѕј“№—я;V ipf praes sg indic - 2p;
11494;64;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11495;65;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11496;66;Ѕыла;Ѕџ“№;V ipf praet sg indic f -;;;а;л;ы;б;;;V;Ѕџ“№;V ipf praet sg indic f -;
11497;67;ещЄ;≈ў≈;ADV -;;;Є;щ;е;;;;ADV;≈ў≈;ADV -;
11498;68;тарзанка;“ј–«јЌ ј;S f inan nom sg;;;а;к;н;а;з;р;S;“ј–«јЌќ ;S m inan gen sg;
11499;69;там;“јћ;ADV -;;;м;а;т;;;;ADV;“јћ;ADV -;
11500;70;ну;Ќ”;PART;;;у;н;;;;;PART;Ќ”;PART;
11501;71;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;
11502;72;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;
11503;73;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;
11504;74;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;
11505;75;form;FORM;NONLEX;;;;;;;;;NONLEX;FORM;NONLEX;
11506;76;=;=;PUNC;;;;;;;;;PUNC;=;PUNC;
11507;77;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;
11508;78;#;#;PUNC;;;;;;;;;PUNC;#;PUNC;
11509;79;39;39;NONLEX;;;;;;;;;NUM;39;NUM - - -;
11510;80;";";";";PUNC;;;;;;;;;PUNC;";";PUNC;
11511;81;вощм;¬ ќЅў≈ћ;PARENTH distort;;;м;щ;о;в;;;NONLEX;¬ќўћ;NONLEX;
11512;82;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;
11513;83;#;#;PUNC;;;;;;;;;PUNC;#;PUNC;
11514;84;39;39;NONLEX;;;;;;;;;NUM;39;NUM - - -;
11515;85;";";";";SENT;;;;;;;;;SENT;";";SENT;
11516;;;;;;;;;;;;;;;;
11517;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;
11518;2;gt;GT;NONLEX;;;;;;;;;NONLEX;GT;NONLEX;
11519;3;";";";";SENT;;;;;;;;;SENT;";";SENT;
11520;;;;;;;;;;;;;;;;
11521;1;&;&;PUNC;;;;;;;;;PUNC;&;PUNC;
11522;2;lt;LT;NONLEX;;;;;;;;;NONLEX;LT;NONLEX;
11523;3;";";";";SENT;;;;;;;;;SENT;";";SENT;
11524;;;;;;;;;;;;;;;;
11525;1;/;/;PUNC;;;;;;;;;PUNC;/;PUNC;
11526;2;distinct;DISTINCT;NONLEX;;;;;;;;;NONLEX;DISTINCT;NONLEX;
